score
-1167.1
-1480.9
-1637.4
-1695.0
-1439.0
-1424.0
-1505.7
-1334.0
-1475.3
-1497.8
-1499.5
-712.8
-1083.2
-1054.1
-869.3
-898.8
-1123.5
-905.6
-899.2
-1052.1
-1061.6
-921.8
-1195.9
-1204.9
-1137.4
-1336.2
-1025.7
-789.6
-878.1
-1026.8
-1165.8
-970.1
-759.2
-933.0
-1116.1
-912.1
-1117.6
-798.8
-713.0
-892.4
-1028.1
-926.2
-1043.8
-989.5
-815.6
-761.5
-1156.3
-894.6
-783.5
-1241.5
-863.4
-1083.2
-1188.0
-907.1
-1208.3
-762.2
-1109.5
-922.8
-846.6
-988.4
-885.7
-762.3
-886.9
-1032.0
-1007.5
-898.7
-795.1
-646.0
-1106.1
-675.0
-642.4
-639.4
-770.4
-991.8
-982.9
-750.6
-869.3
-797.7
-631.3
-642.1
-1179.6
-1036.4
-1135.8
-1145.9
-1252.6
-893.6
-899.7
-986.0
-1393.4
-1733.9
-1116.0
-1737.1
-1690.8
-972.1
-1691.3
-705.8
-753.0
-1672.1
-1425.8
-1025.4
-1794.6
-1149.4
-927.0
-828.6
-1752.4
-835.0
-757.2
-1002.8
-765.4
-994.3
-1097.6
-1623.4
-908.8
-918.3
-1081.2
-1560.6
-883.0
-1049.3
-907.9
-918.8
-915.5
-1109.0
-1051.8
-1017.7
-1035.0
-760.7
-895.8
-894.0
-924.3
-659.5
-649.3
-1003.4
-1697.1
-911.5
-760.3
-858.2
-951.2
-776.8
-1011.5
-1022.4
-780.4
-899.7
-940.9
-889.7
-1129.5
-1311.9
-764.4
-1142.0
-630.9
-759.6
-917.8
-759.3
-863.7
-661.8
-899.4
-785.6
-1056.7
-893.4
-693.4
-1043.1
-1057.9
-1178.7
-727.9
-1199.2
-1020.7
-1291.8
-145.5
-1111.0
-770.4
-842.5
-1037.2
-963.1
-1035.0
-1008.3
-1054.5
-686.6
-1158.4
-1074.9
-1066.7
-1177.9
-1087.7
-1181.4
-966.5
-1183.0
-1140.0
-1141.4
-1492.2
-653.4
-1137.2
-1200.5
-887.4
-1086.8
-532.9
-851.4
-907.2
-936.0
-1032.1
-906.5
-995.4
-638.6
