Episode,Mean Score,Std Dev
1,-31.15595310049601,2.3435090587326615
2,-30.55352721745169,0.7013287135674545
3,-29.42041001138934,0.7925739755235636
4,-29.436116361570498,0.6033229129305214
5,-29.98970651377007,0.5896036330905602
6,-29.713369022121487,0.5586818512461434
7,-30.80734215619042,0.7412930950146056
8,-29.32953319130715,1.1146511146447329
9,-29.65134507084058,0.37983231195395234
10,-30.150303131545837,0.7074060064504863
11,-30.574780981627175,0.5811301844248052
12,-29.660045750262963,0.7682026940886364
13,-29.990104398052534,1.3405706417702892
14,-29.40456790422475,0.8848299734088375
15,-29.79752683918382,0.9211733084081707
16,-30.836601566826847,0.26237241355255014
17,-30.673919580256296,0.31377536245098864
18,-30.219546457067867,1.2125290657095762
19,-30.09988445026809,0.9909221771135147
20,-30.67463138274689,1.130059085582395
21,-29.251697282870357,0.5040754658924165
22,-30.34549049535926,0.7894391226323045
23,-30.11020060154488,0.22828057934015492
24,-29.934462353408936,1.5546050855608926
25,-30.185879710576334,0.44933901369549656
26,-29.531513712522127,0.652461795041531
27,-29.232914170370943,0.40223407173587244
28,-29.283211972561134,1.8268163336350975
29,-29.746622013216296,0.5852222820856022
30,-29.66443240859903,1.5407868737837593
31,-30.89839555202577,1.1270827937702685
32,-29.50833240955076,0.331455481659879
33,-30.49533556344539,0.6746254494500977
34,-30.784737533849484,0.845742417055536
35,-30.610991474264768,0.8598878959018886
36,-30.28005822090947,0.7445475988903492
37,-30.60482011693162,0.37155289645367995
38,-31.121323540843587,0.8753190099265737
39,-29.77182058188888,0.6677704877299784
40,-29.530759940268798,0.478957987585377
41,-29.676514529444404,0.3219559832200428
42,-29.658817293318936,0.35798648767609476
43,-30.752716853826673,0.34414852610715196
44,-30.485722949462655,1.0401455149335326
45,-30.20888395376416,0.29924994851226416
46,-29.2602041254286,0.7360903509416755
47,-29.820257970529553,0.27769152838345545
48,-29.892760372195585,1.0123665174180159
49,-30.2576140012489,0.37873470439127715
50,-29.9981802520829,0.751020104227014
51,-29.420135545223587,0.42232715605403087
52,-30.515383470667114,0.8597217717671419
53,-29.52014183079649,0.23003159347962937
54,-29.67072426372472,0.3078607978298777
55,-30.142737315197323,1.0940573544026317
56,-30.410216009176477,0.5077283026493625
57,-30.62824561433703,0.824948382682463
58,-30.51990730496441,0.8743033709746783
59,-30.21487637102203,0.20648550196339285
60,-30.373249835187185,1.1599337416190145
61,-29.38000179451066,0.3251344568621239
62,-30.682001955865008,1.1089433786605196
63,-30.43748958115575,0.6960675313475948
64,-29.979908154476032,0.5921747003041992
65,-29.694185439550797,0.4893859730558761
66,-30.740713914207063,1.2000325645285972
67,-31.020760335102903,0.2755729632386671
68,-29.601486134002908,0.36117787804309487
69,-29.804217751008967,0.0606486272372808
70,-29.931606924191886,0.17421555120658114
71,-29.958705744799698,0.5373250593338535
72,-29.29944516240559,0.11265439947055449
73,-29.362960933349587,0.65776049377254
74,-30.27150434348889,0.4026341792912002
75,-29.559154636672513,0.48205981890280747
76,-29.48569664435647,0.5142605781058347
77,-29.958442578301003,1.2980356607760728
78,-29.08984876627709,0.5571077742906179
79,-30.315800834184518,0.8679773895242026
80,-30.577065582607386,0.24712768762793427
81,-29.97759872640258,0.3372462055815887
82,-29.67921665594825,0.5113087709102508
83,-30.119500516982043,0.2201865653502868
84,-30.11290515687943,1.3858815648594953
85,-29.090208921079526,0.6944832074087721
86,-29.561687643970583,0.15476878903309765
87,-30.610433577223418,0.4198671046932915
88,-29.47700991878217,0.6641566269355685
89,-29.837367269183662,0.716287269556509
90,-31.28623904314345,0.7523991178719949
91,-29.681518805629818,0.6774257999824037
92,-29.118790942151605,1.4056804969023626
93,-31.364857856534915,1.1734416094405655
94,-30.059987673306022,0.473037341114808
95,-30.028733106713428,0.19183079444879594
96,-29.465800397133105,1.1326639894382642
97,-30.149154376653993,0.2183169371931658
98,-29.67609614267734,0.5657316919453321
99,-30.33841439839198,0.8700915864480017
100,-29.734251168018563,0.707970567474867
101,-28.872176937830954,0.0737781382278249
102,-30.51546391549161,0.15385826292156457
103,-29.668834984295064,0.15836438825084154
104,-29.047981905423857,1.1365695523597674
105,-30.203963271250263,0.645358268271827
106,-30.171290782577938,0.5919763427183933
107,-30.09072044664688,0.21653694895750988
108,-29.805770517376587,0.3576894978572625
109,-30.263082724931866,0.8101712315974737
110,-30.100527399476906,1.13075777387591
111,-29.306381278316568,1.349570814454439
112,-30.49960561384812,0.7796100350323498
113,-31.30191821723911,0.6528321666447092
114,-30.208554211056168,0.3729595051458604
115,-30.176509712642613,0.23604620659228231
116,-29.99446596805905,0.3060832143441441
117,-30.56958149704407,0.5708198341901533
118,-30.784020357749153,0.4467774367020648
119,-31.04151331013917,1.1164504369150414
120,-30.378613944294273,0.899264509680061
121,-29.87796912317317,0.9837745933766622
122,-30.133171735782923,1.5397974442543363
123,-29.197131075476747,0.80380603652548
124,-29.41752157909677,0.9058364422197605
125,-29.490985483223767,0.4696499500176459
126,-30.12363116291513,1.1918453794904573
127,-30.456102664045165,0.3215212416721922
128,-30.0094771934908,0.9212983534115131
129,-30.3854058836116,0.8841585502830712
130,-29.665656299142352,1.3289733165559137
131,-29.835243186630823,1.0037197602411312
132,-30.239923922160887,0.5240119583529972
133,-29.851414418966268,0.767216425595908
134,-30.1571749066503,1.3061452775823938
135,-29.85463976759816,0.5688103937884752
136,-29.425969789249987,0.6728372454301417
137,-30.05835042326881,0.18144343925119796
138,-30.96297898635227,0.5141485934199824
139,-30.01573181279198,0.3492166507657958
140,-29.774211878202923,0.9357641022705031
