score
-272.0
-257.0
-334.0
-376.0
-237.0
-487.0
-500.0
-500.0
-500.0
-500.0
-500.0
-500.0
-282.0
-102.0
-135.0
-130.0
-205.0
-228.0
-141.0
-196.0
-140.0
-198.0
-126.0
-149.0
-185.0
-115.0
-224.0
-106.0
-152.0
-151.0
-74.0
-111.0
-102.0
-85.0
-143.0
-78.0
-117.0
-78.0
-115.0
-75.0
-98.0
-85.0
-95.0
-85.0
-99.0
-73.0
-75.0
-90.0
-127.0
-101.0
-117.0
-114.0
-95.0
-91.0
-96.0
-99.0
-117.0
-79.0
-121.0
-93.0
-69.0
-74.0
-94.0
-98.0
-86.0
-90.0
-82.0
-88.0
-125.0
-99.0
-121.0
-76.0
-78.0
-72.0
-75.0
-80.0
-76.0
-78.0
-114.0
-98.0
-79.0
-82.0
-77.0
-81.0
-82.0
-71.0
-74.0
-89.0
-82.0
-80.0
-80.0
-74.0
-87.0
-98.0
-93.0
-75.0
-72.0
-70.0
-75.0
-74.0
-79.0
-166.0
-97.0
-79.0
-75.0
-92.0
-146.0
-73.0
-97.0
-101.0
-67.0
-218.0
-75.0
-179.0
-92.0
-94.0
-70.0
-89.0
-93.0
-69.0
-82.0
-91.0
-82.0
-74.0
-73.0
-68.0
-88.0
-74.0
-82.0
-76.0
-118.0
-94.0
-155.0
-96.0
-79.0
-94.0
-83.0
-97.0
-82.0
-101.0
-87.0
-90.0
-115.0
-83.0
-96.0
-75.0
-93.0
-89.0
-89.0
-84.0
-118.0
-103.0
-88.0
-89.0
-89.0
-79.0
-80.0
-74.0
-77.0
-84.0
-100.0
-90.0
-81.0
-80.0
-76.0
-108.0
-84.0
-83.0
-88.0
-82.0
-79.0
-94.0
-69.0
-92.0
-105.0
-94.0
-76.0
-70.0
-69.0
-92.0
-76.0
-68.0
-118.0
-84.0
-77.0
-95.0
-75.0
-88.0
-92.0
-99.0
-113.0
-96.0
-100.0
-90.0
-89.0
-80.0
-104.0
-91.0
-89.0
-98.0
-61.0
-84.0
-98.0
-77.0
-108.0
-99.0
-82.0
-103.0
-147.0
-75.0
-96.0
-76.0
-74.0
-84.0
-87.0
-81.0
-108.0
-97.0
-82.0
-77.0
-91.0
-125.0
-102.0
-97.0
-79.0
-105.0
-78.0
-115.0
-77.0
-77.0
-83.0
-82.0
-88.0
-91.0
-91.0
-117.0
-97.0
-93.0
-100.0
-104.0
-80.0
-91.0
-97.0
-97.0
-81.0
-91.0
-76.0
-77.0
-86.0
-89.0
-91.0
-83.0
-103.0
-82.0
-84.0
-84.0
-95.0
-74.0
-105.0
-92.0
-97.0
-112.0
-68.0
-136.0
-69.0
-120.0
-77.0
-118.0
-84.0
-116.0
-83.0
-69.0
-97.0
-89.0
-79.0
-102.0
-87.0
-92.0
-80.0
-93.0
-95.0
-96.0
-91.0
-75.0
-84.0
-92.0
-73.0
-99.0
-99.0
-108.0
-88.0
-86.0
-92.0
-96.0
-90.0
-73.0
-91.0
-140.0
-80.0
-79.0
