score
-273.0
-77.0
-97.0
-159.0
-167.0
-96.0
-267.0
-117.0
-97.0
-83.0
-101.0
-122.0
-118.0
-106.0
-121.0
-115.0
-198.0
-141.0
-109.0
-136.0
-86.0
-88.0
-94.0
-100.0
-102.0
-119.0
-99.0
-90.0
-101.0
-111.0
-119.0
-99.0
-103.0
-126.0
-110.0
-68.0
-99.0
-87.0
-97.0
-153.0
-88.0
-84.0
-95.0
-105.0
-500.0
-101.0
-106.0
-119.0
-89.0
-103.0
-96.0
-99.0
-85.0
-87.0
-94.0
-87.0
-95.0
-96.0
-116.0
-116.0
-145.0
-87.0
-93.0
-108.0
-79.0
-88.0
-101.0
-133.0
-90.0
-94.0
-88.0
-112.0
-112.0
-123.0
-123.0
-93.0
-86.0
-100.0
-98.0
-93.0
-101.0
-86.0
-89.0
-82.0
-87.0
-124.0
-126.0
-107.0
-84.0
-92.0
-100.0
-132.0
-98.0
-92.0
-83.0
-122.0
-81.0
-81.0
-103.0
-102.0
-103.0
-166.0
-89.0
-93.0
-82.0
-108.0
-81.0
-82.0
-77.0
-99.0
-80.0
-77.0
-74.0
-94.0
-111.0
-81.0
-103.0
-94.0
-104.0
-87.0
-85.0
-62.0
-76.0
-64.0
-90.0
-78.0
-86.0
-78.0
-85.0
-83.0
-79.0
-78.0
-95.0
-183.0
-75.0
-90.0
-95.0
-85.0
-104.0
-97.0
-97.0
-83.0
-73.0
-151.0
-86.0
-71.0
-72.0
-75.0
-78.0
-96.0
-88.0
-74.0
-98.0
-109.0
-82.0
-132.0
-480.0
-96.0
-177.0
-84.0
-72.0
-90.0
-85.0
-74.0
-111.0
-84.0
-93.0
-75.0
-87.0
-84.0
-86.0
-88.0
-249.0
-89.0
-95.0
-129.0
-74.0
-104.0
-79.0
-97.0
-86.0
-93.0
-89.0
-79.0
-93.0
-75.0
-63.0
-84.0
-83.0
-97.0
-65.0
-86.0
-94.0
-79.0
-64.0
-64.0
-74.0
-133.0
-93.0
-77.0
-86.0
-90.0
-97.0
-75.0
-90.0
-122.0
-86.0
-93.0
-70.0
-118.0
-86.0
-90.0
-78.0
-71.0
-74.0
-88.0
-87.0
-92.0
-88.0
-78.0
-78.0
-96.0
-83.0
-84.0
-87.0
-93.0
-103.0
-315.0
-82.0
-69.0
-83.0
-84.0
-74.0
-63.0
-100.0
-107.0
-84.0
-89.0
-88.0
-84.0
-95.0
-117.0
-94.0
-63.0
-84.0
-85.0
-75.0
-84.0
-85.0
-82.0
-112.0
-82.0
-88.0
-74.0
-83.0
-75.0
-131.0
-84.0
-82.0
-130.0
-96.0
-74.0
-74.0
-80.0
-64.0
-71.0
-97.0
-96.0
-92.0
-75.0
-96.0
-85.0
-103.0
-86.0
-87.0
-70.0
-88.0
-82.0
-90.0
-86.0
-95.0
-208.0
-111.0
-75.0
-72.0
-90.0
-94.0
-82.0
-79.0
-82.0
-95.0
-96.0
-85.0
-82.0
-81.0
-79.0
-94.0
-95.0
-95.0
-85.0
