Episode,Mean Score,Std Dev
143,-118.57167255995641,0.504928141222235
144,-122.10459944487975,1.030926637335928
145,-2.305160127966427,1.425843339579053
146,-122.36005833668939,2.411847654427501
147,-300.3950036261627,10.115115998794394
148,-125.44748858011093,0.08832242011131829
149,-1.364075529906807,0.6969020090694513
150,-127.88809386658598,1.6424047101477093
151,-127.3800802007268,0.9591220845381843
152,-126.844498724031,0.886969840806134
153,-308.1927013914578,2.4738223508898645
154,-122.64376905316247,0.7191015367151333
155,-123.69994261679051,3.3535349588484604
156,-236.27703372023385,12.326831732920812
157,-127.5239741019107,1.126708318941825
158,-125.62610606433793,1.6959113210624768
159,-123.14318289553852,0.5501944999508203
160,-227.0447538428373,1.673775793650995
161,-123.6533931524266,2.7434063423833415
162,-121.17630853190563,1.172219768534575
163,-241.71874603999274,1.1309373299060705
