score
14.0
17.0
28.0
15.0
106.0
141.0
97.0
194.0
163.0
256.0
273.0
277.0
280.0
256.0
356.0
204.0
417.0
500.0
500.0
500.0
317.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
349.0
500.0
500.0
500.0
336.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
