Rollouts,Average Reward,Standard Deviation
0,-96.10035961333334,24.479703167590262
1,-58.03592827,26.59722420188655
2,-42.74254959,23.869497954249834
3,-28.49058700666667,13.201960612340534
4,-24.933035059999998,10.653965360586453
5,-20.33657676,6.009108828800544
6,-17.50536778,3.334419159958677
7,-18.637072403333335,6.460986849131156
8,15.215034916666667,48.65614983171654
9,11.084219383333334,42.26842387515489
10,14.895985686666664,49.74789584196409
11,15.59644892,49.79169892658551
12,-15.362680653333333,2.6606536324231698
13,17.829099143333334,54.21648838364761
14,16.64108531666667,52.70967749254869
15,18.740064393333334,57.79654074130559
16,16.226297813333332,52.7631100518288
17,52.60191530333333,57.22249393788499
18,18.762485476666665,57.79673416983635
19,40.564919620000005,51.69528711225103
20,82.80091163666667,4.103973289739684
21,79.88512389,8.08829400549681
22,82.29389586333333,6.093159734998453
23,89.13758867,2.9080679870093573
24,81.01965559333333,6.8509574417008965
25,82.24798510333333,10.590106274548432
26,88.17442155666667,4.456569297744093
27,82.26961465000001,8.77113445472913
28,82.26042708666667,17.203353461859688
29,88.11567834,4.577283638864877
30,80.31322643333333,5.442943046562718
31,87.54638673,5.722395671998695
32,88.59020548666666,5.444290880577565
33,91.21556514333332,2.801551780675057
34,87.35300909333334,7.188672128234843
35,89.17531269,4.718656066052243
36,88.35072413666666,4.390243804037748
37,88.70985306333334,3.098039367688099
38,89.79665655333334,0.9179006884514879
39,89.72341996666667,1.556988791597451
40,82.99964440666666,6.490538126577121
41,89.12357702666667,1.4020495510583149
42,91.39050833333334,1.2629690617265639
43,83.23666616666667,12.143227987542774
44,82.61799652,15.65829232959874
45,89.85055808666668,2.8967519301669613
46,85.25231874,8.724018348631134
47,90.91182015666668,2.667507254731331
48,91.21614695333334,1.3311211399381258
49,82.23479934666666,7.182896354928837
50,89.68311848,1.9299244567314835
51,87.88886419333333,4.590620919674548
52,89.04075798999999,1.5464347143558002
53,89.96245319333333,1.426760118154228
54,88.29381568333334,1.502807503777876
55,87.86190726,3.2523621946814933
56,90.12296638666668,3.086356305676821
57,87.17400203666666,3.2584951772090074
58,90.55010893999999,1.9072811219134629
59,89.67498869333333,2.715087541227603
60,91.05199097333333,1.663670171758699
61,89.10833838666667,1.9979837633226303
62,77.5837819,20.52419584370962
63,89.6614586,2.0597058594617437
64,90.68184879,1.926232267018834
65,89.62219311,2.479016406860169
66,90.03910554,3.1564204718548416
67,80.1152611,18.440310243558585
68,88.83450465,3.890430463287114
69,90.14204896000001,2.4236642825349106
70,90.30868445666665,2.6621958041556644
71,89.86794563333332,3.0651444396811813
72,90.28640266999999,3.582132166125157
73,87.11417091,5.415457653105031
74,90.55403851333331,3.4465249830032736
75,91.55540299333332,2.1482985663810243
76,90.33942523333333,2.4489556074446037
77,88.15003422,4.565813190155899
78,87.04937299,7.535277267159447
79,89.97921897666667,2.041098988964616
80,87.79578841666667,0.9803514677771493
81,91.27244165333333,2.4645404727042064
82,88.22392021,2.791856693946432
83,91.8962848,2.2874306390673187
84,90.53495996666668,3.490558855589521
85,84.54421773666668,8.823213905005412
86,90.53691900000001,3.832948690554302
87,89.81121836,2.7862847793931262
88,89.26013580666667,2.299471788259994
89,89.66648760333334,2.853810806968787
90,91.14850840666668,3.320245441737936
91,88.91699402,3.5178907052324515
92,82.73189745666666,9.142648519117454
93,90.74693773666667,3.7460081581493054
94,91.46025092333332,1.7993811708151846
95,89.01859621,1.7562347720021922
96,90.24067049333333,3.25091057746701
97,90.46235433666665,1.784732439173832
98,91.37499185666667,2.6398945021717894
99,90.93307755666666,2.0689268985618052
100,87.34100425333334,7.063052043601769
101,89.99625591333334,0.7957757852232938
102,90.33689331333333,1.7116592517288904
103,86.72252327666666,1.666240758683868
104,92.43560732333333,2.3065060971555527
105,90.43932589666667,0.9112866330114946
106,91.08342847666665,3.0241853758265926
107,90.11475658333332,1.9667992889251877
108,90.76668904666667,4.076291117270299
109,89.45574731666666,0.4197277396987382
110,89.60569433333335,2.910901521994842
111,89.36719761666666,3.9221856895137184
112,89.02145308,4.5116511466069795
113,89.23865247666667,6.146105515094017
114,91.40868121333334,2.879953016398271
115,90.71134141666666,1.945151678172058
116,89.26888084666668,1.3743993600134736
117,90.67935108,1.5895871743308834
118,89.41765663333335,3.0003731552690116
119,90.04272852333334,3.7492870416364235
120,87.99005392333333,3.1766243289910956
121,91.77881400666668,2.4265243655237048
122,89.36796366333334,2.5514420183672213
123,89.11189270333334,1.6699679470405293
124,84.18379221000001,7.440754475263656
125,89.04609421666667,5.146948270647207
126,91.00854226666667,2.151196761321034
127,90.28808433333334,3.44758261044138
128,89.14256260333332,3.686320113929695
129,91.03822197666666,2.2550608495719753
130,90.32623322,1.8951451537610249
131,91.55523502666667,2.7396097586962322
132,85.92865212999999,7.201056210233043
133,87.35640813000002,3.6742803904885935
134,87.25597537,6.188617233379586
135,85.87567399333334,9.377827805761934
136,91.39496163,2.1682982415919714
137,88.62242292666667,4.6210893715817205
138,85.34414061,9.473980705407673
139,89.53344551666667,1.7339357600347642
140,87.79994928333333,3.025679941199236
141,88.67091011666666,4.40528602204285
142,90.44237209333333,1.6189148570295684
143,88.61766351333334,2.2795865887325237
144,87.59730076333334,2.5376471075082736
145,90.46291694000001,2.3660627136250514
146,91.34207599333335,1.6960541677487642
147,91.38346292666665,1.0777970379057165
148,90.35830601000002,1.1700325137234446
